Артикул,Наименование,Короткое описание,Категория,Цена,Характеристики,Описание,Картинки,Мета описание,Мета ключевые слова
870862507955,Бензопила MS 211 C-BE с Picco Duro,"Удобная бензопила мощностью 1,7 кВт с пильной цепью Picco Duro",Бензопилы для распиловки дров и ухода за участком,26990,"[('Рабочий объем, см?', '35,2'), ('Мощность кВт/л.с.', '1,7/2,3'), ('Вес, кг', '4,6'), ('Удельный вес, кг/кВт', '2,7'), ('Уровень звукового давления, дБ(A)', '100'), ('Уровень звуковой мощности, дБ(A)', '113'), ('Уровень вибрации слева/справа m/s?', '3,5/3,5'), ('Частота вращения при макс. крутящем моменте, об/мин', '10.000'), ('Объём масляного бака, см?', '265')]","<p> Удобная бензопила с низким уровнем вибрации и чрезвычайно прочной низкопрофильной пильной цепью STIHL Picco Duro. Высокая производительность пиления и необычайно долгий срок службы. Комфортный запуск с помощью пускового устройства ErgoStart (E). Простая замена цепи благодаря практичному устройству быстрого натяжения цепи (B). Воздушный фильтр с системой предварительной очистки. 
<br/>
<br/>
Расход топлива ниже на 20 % и выброса вредных выхлопных газов - на 70 % по сравнению с  двухтактными двигателями STIHL той же мощности, но без технологии 2-MIX. Незаменима для заготовки дров, в том числе для пиления загрязнённой древесины, а также для деревянного строительства. Также подходит для валки деревьев диаметром до 30 см. </p>",['https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/254b6d89821847039d5e6e95f9b10100.jpg'],Удобная бензопила с низким уровнем вибрации и чрезвычайно прочной низкопрофильной пильной цепью STIHL Picco Duro.,"MS211C,  MS 211CBE,  комфорт,  комфорт,  бензопила,  бензопила,  цепная пила,  цепная пила,  пила по дереву,  компактная пила,  бензопилы,  цепные пилы,  компактные пилы,  PiccoDuro,  Picco Duro"
123694503562,Бензопила MS 230,"Практичная бензопила мощностью 2,0 кВт",Бензопилы для распиловки дров и ухода за участком,21990,"[('Вес, кг', '4,6'), ('Рабочий объем, см?', '40,2'), ('Удельный вес, кг/кВт', '2,3'), ('Рабочий объем, см?', '40,2'), ('Уровень звуковой мощности, дБ(A)', '113'), ('Мощность кВт/л.с.', '2/2,7'), ('Объём масляного бака, см?', '200'), ('Уровень вибрации слева/справа m/s?', '6,4-6,9/7-8,9'), ('Частота вращения при макс. крутящем моменте, об/мин', '10.000'), ('Уровень звукового давления, дБ(A)', '101')]",<p> Практичная надёжная бензопила STIHL. Отличный инструмент для заготовки дров и строительства из дерева. Отлично подходит для валки деревьев диаметром до 30 см. </p>,"['https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/9ba6436ebe224792bd67edd7d604992a.jpg', 'https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/7e6deabf0b1a4eb29618a433bc6dba92.jpg']",Практичная надёжная бензопила STIHL. Отличный инструмент для заготовки дров и строительства из дерева. Отлично подходит для валки деревьев диаметром до 30 см.,"MS064, MS640, бензопила, цепная пила, пила по дереву,  профессиональная бензопила, бензопилы, цепные пилы, профессиональные бензопилы"
261386517017,Бензопила MS 230 C-BE,"Практичная, удобная бензопила мощностью 2,0 кВт с пусковым устройством ErgoStart и устройством быстрого натяжения цепи",Бензопилы для распиловки дров и ухода за участком,23990,"[('Рабочий объем, см?', '40,2'), ('Мощность кВт/л.с.', '2/2,7'), ('Вес, кг', '4,9'), ('Удельный вес, кг/кВт', '2,5'), ('Уровень звукового давления, дБ(A)', '101'), ('Уровень звуковой мощности, дБ(A)', '113'), ('Уровень вибрации слева/справа m/s?', '5,2/7,2'), ('Частота вращения при макс. крутящем моменте, об/мин', '10.000'), ('Объём масляного бака, см?', '200')]",<p> Практичная бензопила. Комфортный запуск с помощью пускового устройства ErgoStart (E). Удобное натягивание цепи благодаря практичному устройству быстрого натяжения цепи (B). Существенно облегчает труд при заготовке дров или возведении деревянных построек. Отлично подходит для валки деревьев диаметром до 30 см. </p>,"['https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/860035943acd4a0c9be140a9474ba013.jpg', 'https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/22667e6ec56c4797b68425aa7ee38539.jpg']",Практичная бензопила. Комфортный запуск с помощью пускового устройства ErgoStart (E). Удобное натягивание цепи благодаря практичному устройству быстрого натяжения цепи (B).,"MS230C,  CBE,  бензопила,  бензопила,  цепная пила,  цепная пила,  пила по дереву,  компактная пила,  бензопилы,  цепные пилы,  компактные пилы,  пусковое устройство ErgoStart,  устройство быстрого натяжения цепи"
206464194111,Бензопила MS 250,"Лёгкая, мощная бензопила 2,3 кВт",Бензопилы для распиловки дров и ухода за участком,24990,"[('Рабочий объем, см?', '45,4'), ('Вес, кг', '4,6'), ('Удельный вес, кг/кВт', '2'), ('Уровень звуковой мощности, дБ(A)', '114'), ('Мощность кВт/л.с.', '2,3/3,1'), ('Объём масляного бака, см?', '200'), ('Уровень вибрации слева/справа m/s?', '5,7-6,9/6,8-8,9'), ('Частота вращения при макс. крутящем моменте, об/мин', '10.000'), ('Уровень звукового давления, дБ(A)', '99-101')]",<p> Лёгкая и мощная бензопила с надёжной оснасткой STIHL. Мощность позволяет применять для заготовки дров и строительства из дерева. Отлично подходит для валки деревьев диаметром до 30 см. </p>,"['https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/e4e7a80d72a24b2e8bb6100c16f0f736.jpg', 'https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/e0483bb88f5149db95f7a72b03f9bd49.jpg']",Лёгкая и мощная бензопила с надёжной оснасткой STIHL.,"MS088,  бензопила,  бензопила,  цепная пила,  цепная пила,  пила по дереву,  профессиональная пила,  бензопилы,  цепные пилы,  профессиональные пилы"
696550584587,Бензопила MS 250 C-BE,"Лёгкая, мощная бензопила 2,3 кВт с пусковым устройством ErgoStart и устройством быстрого натяжения цепи",Бензопилы для распиловки дров и ухода за участком,26990,"[('Рабочий объем, см?', '45,4'), ('Мощность кВт/л.с.', '2,3/3,1'), ('Вес, кг', '4,9'), ('Удельный вес, кг/кВт', '2,2'), ('Уровень звукового давления, дБ(A)', '101'), ('Уровень звуковой мощности, дБ(A)', '114'), ('Уровень вибрации слева/справа m/s?', '5,2/7,2'), ('Частота вращения при макс. крутящем моменте, об/мин', '10.000'), ('Объём масляного бака, см?', '200')]",<p> Практичная бензопила. Комфортный запуск с помощью пускового устройства ErgoStart (E). Удобное натягивание цепи благодаря практичному устройству быстрого натяжения цепи (B). Большой запас мощности для заготовки дров или возведения деревянных построек. Отлично подходит для валки деревьев диаметром до 30 см. </p>,['https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/0ae8ce1099b3446bad121f0ff4cff730.jpg'],Практичная бензопила. Комфортный запуск с помощью пускового устройства ErgoStart (E). Удобное натягивание цепи благодаря практичному устройству быстрого натяжения цепи (B).,"MS250C,  CBE,  бензопила,  бензопила,  цепная пила,  цепная пила,  пила по дереву,  компактная пила,  бензопилы,  цепные пилы,  компактные пилы,  пусковое устройство ErgoStart,  устройство быстрого натяжения цепи"
Артикул,Наименование,Короткое описание,Категория,Цена,Характеристики,Описание,Картинки,Мета описание,Мета ключевые слова
882773639461,Бензопила MS 271,"Многофункциональная бензопила мощностью 2,6 кВт",Пилы для сельского хозяйства и садоводства,38990,"[('Рабочий объем, см?', '50,2'), ('Мощность кВт/л.с.', '2,6/3,5'), ('Вес, кг', '5,6'), ('Удельный вес, кг/кВт', '2,2'), ('Уровень звукового давления, дБ(A)', '103'), ('Уровень звуковой мощности, дБ(A)', '115'), ('Уровень вибрации слева/справа m/s?', '4,5/4,5'), ('Частота вращения при макс. крутящем моменте, об/мин', '9.500'), ('Объём масляного бака, см?', '240')]","<p> Надёжная универсальная бензопила мощностью 2,6 кВт. Расход топлива ниже на 20%, а уровень выброса вредных выхлопных газов - на 50% по сравнению с двухтактными двигателями STIHL той же мощности, но без технологии 2-MIX. Долговечный воздушный фильтр с системой предварительной очистки. Профессиональная антивибрационная система. Соответствует нормам  токсичности EU II. Практичный универсальный инструмент для фермеров, ландшафтных дизайнеров, строителей и плотников. </p>","['https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/cff89881382e4a0d8ec959d80642ad10.jpg', 'https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/6dc60ed8c2f84c8cbb06c5acfeb48210.jpg', 'https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/e3fa1370c0734adcae497602f5a30e5d.jpg']","Многофункциональная, надёжная бензопила с экономичным двигателем 2-MIX и долговечным воздушным фильтром.","MS271,  бензопила,  бензопила,  цепная пила,  цепная пила,  пила по дереву,  бензопилы,  цепные пилы,  FarmBoss,  пила FarmBoss"
193974046523,Бензопила MS 310,"Универсальная классическая бензопила мощностью 3,2 кВт",Пилы для сельского хозяйства и садоводства,37990,"[('Рабочий объем, см?', '59'), ('Цепь STIHL Oilomatic', 'Rapid Micro (RM)'), ('Мощность кВт/л.с.', '3,2/4,4'), ('Вес, кг', '5,9'), ('Удельный вес, кг/кВт', '1,8'), ('Шаг пильной цепи', '3/8""'), ('Рабочий объем, см?', '59'), ('Уровень звукового давления, дБ(A)', '102'), ('Уровень звуковой мощности, дБ(A)', '115'), ('Уровень вибрации слева/справа m/s?', '4,3/4,7'), ('Частота вращения при макс. крутящем моменте, об/мин', '9.500'), ('Объём масляного бака, см?', '330')]","<p> Надёжная бензопила. Классический дизайн. Проверенная и долговечная. Универсальный помощник при строительстве, заготовке леса в насаждениях малой и средней плотности, заготовке дров для сельского хозяйства или коммунальной сферы. </p>",['https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/0a390f4e4d204c64bfcac1f719b43273.jpg'],Надёжная бензопила. Классический дизайн. Проверенная и долговечная.,"MS310,  бензопила,  цепная пила,  пила по дереву,  бензопилы,  цепные пилы,  FarmBoss,  пила FarmBoss"
Артикул,Наименование,Короткое описание,Категория,Цена,Характеристики,Описание,Картинки,Мета описание,Мета ключевые слова
670920715989,Бензопила MS 241 C-M,"Многофункциональная бензопила мощностью  2,2 кВт с электронным управлением двигателем M-Tronic (M)",Пилы для лесного хозяйства,45990,"[('Рабочий объем, см?', '42,6'), ('Мощность кВт/л.с.', '2,3/3,1'), ('Вес, кг', '4,5'), ('Удельный вес, кг/кВт', '2'), ('Уровень звукового давления, дБ(A)', '103'), ('Уровень звуковой мощности, дБ(A)', '115'), ('Уровень вибрации слева/справа m/s?', '2,9/2,9'), ('Частота вращения при макс. крутящем моменте, об/мин', '10.500'), ('Объём масляного бака, см?', '250')]","<p> Многофункциональная бензопила мощностью 2,2 кВт с электронным управлением двигателем M-Tronic. Дозировка топлива регулируется электронным образом и автоматически приспосабливается к условиям окружающей среды. Это обеспечивает оптимальную мощность двигателя бензопилы. Целый ряд дополнительных практичных элементов оснащения, таких как легко моющийся фильтр HD2, нетеряемая гайка на крышке цепной звездочки, цельная крышка с быстроразъемными фиксаторами и функция памяти для мгновенного восстановления рабочих параметров после перерыва в работе. </p>","['https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/c087d485396c4f148b8ff3654da71d5d.jpg', 'https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/dc67cf875dff420f9a2dfe7f61ed16a0.jpg', 'https://static.stihl.com/upload/assetmanager/modell_imagefilename/scaled/zoom/db041e59569342799e9e021f1a5074ba.jpg']","Многофункциональная бензопила мощностью 2,2 кВт с M-Tronic. Дозировка топлива регулируется электронным образом и автоматически приспосабливается к условиям окружающей среды.","MS241,  MS241, MS241M, MS214CM,  бензопила,  цепная пила"
